MLS #,Stat,Closed Date,Sold Pr,Type,Yr Blt,Street #,Str Name,Area,Zip,ASF,# Rms,# Full Baths,# Half Baths,Bsmt Bth,Beds,Bsmt. Beds,Garage Type,# Garage Spaces,# Parking Spaces,Total Bsmnt SF,Style
10540225,CLSD,11/25/2019,157000,1 Story,1962,3405,Ashley,25,60025,1175,6,2,0,No,3,0,Attached,1,2,,Ranch
10467240,CLSD,11/26/2019,160000,1 Story,1958,3430,Greenbriar,25,60025,0,6,1,0,No,3,0,,,2,,Ranch
10544411,CLSD,12/26/2019,176000,1 Story,UNK,904,GREENWOOD,25,60025,800,6,1,0,,2,0,Attached,1,,,Ranch
10393117,CLSD,4/23/2020,180000,1.5 Story,1955,3221,Crestwood,25,60025,1430,7,1,1,,3,0,Attached,2,,,Cape Cod
10533017,CLSD,12/30/2019,180000,1.5 Story,1960,2817,Harrison,25,60025,1872,7,1,1,No,3,0,Detached,2,,,Tri-Level
09832535,CLSD,12/27/2019,200000,Split Level,1953,632,Long,25,60025,0,7,1,0,No,3,0,Detached,2,,,
10510054,CLSD,12/20/2019,203700,1 Story,1961,512,Cherry,25,60025,1350,5,2,0,No,3,0,Attached,1,,,
10772716,CLSD,9/11/2020,205000,1 Story,1959,535,Short,25,60025,1300,6,1,1,No,3,0,Attached,1,,,
10430627,CLSD,8/29/2019,205000,Split Level,1964,528,Cherry,25,60025,1120,8,1,0,Yes,4,0,Detached,2,,,
10448962,CLSD,3/23/2020,206000,Split Level,1958,1022,Castle,25,60025,1104,6,1,1,No,3,0,Attached,1,1,,
10385377,CLSD,6/25/2019,210000,1 Story,1958,511,Hazelwood,25,60025,1409,7,1,1,No,3,0,Detached,1,,,
10785451,CLSD,9/4/2020,215000,1 Story,1957,1024,Huber,25,60025,1320,6,1,0,No,3,0,Attached,2,,,
10522299,CLSD,12/16/2019,216000,1 Story,1962,406,Cherry,25,60025,1060,6,1,0,No,3,0,Detached,2,3,,
10051465,CLSD,3/15/2019,220000,1 Story,1951,509,WARREN,25,60025,1432,4,1,0,No,2,0,Detached,2,,,Ranch
10758741,CLSD,8/10/2020,223000,1 Story,1956,4716,Laurel,25,60025,1206,6,2,0,No,3,0,,,2,,Bungalow
10361373,CLSD,6/14/2019,224900,1 Story,1922,72,Park,25,60025,2239,6,2,0,,3,0,,,4,,Ranch
10667197,CLSD,4/21/2020,225000,1 Story,1960,437,Poplar,25,60025,0,5,1,0,No,2,0,Attached,2,,,
10608376,CLSD,4/30/2020,225000,1 Story,1962,446,Elder,25,60025,1551,6,1,1,No,3,0,Attached,2,,,
10659098,CLSD,4/27/2020,225000,1 Story,1958,2749,Virginia,25,60025,2330,7,1,1,No,3,0,,,3,1165,Ranch
10344944,CLSD,9/4/2019,225000,1 Story,1956,318,Nora,25,60025,850,7,2,0,No,3,0,Detached,2,,,
10759681,CLSD,9/3/2020,227500,1 Story,1955,4526,Lilac,25,60025,1683,6,2,0,No,3,0,Attached,1,,,
10801594,CLSD,10/9/2020,228000,1 Story,1958,318,Cherry,25,60025,0,6,1,1,No,3,0,Detached,1.5,3,,Ranch
10602540,CLSD,2/7/2020,230000,1 Story,1962,504,Cherry,25,60025,1120,7,1,0,No,3,0,Attached,1,,,Ranch
10523130,CLSD,11/27/2019,230000,1 Story,1958,523,Hazelwood,25,60025,1290,7,1,1,No,3,0,Attached,1,,,Ranch
10578755,CLSD,3/6/2020,230000,1 Story,1955,4531,Lilac,25,60025,1435,6,2,0,No,3,0,Attached,1,,,
10665584,CLSD,6/26/2020,230000,1 Story,1959,2732,Pauline,25,60025,1232,6,1,1,No,3,0,Detached,2,,,Ranch
10675545,CLSD,5/11/2020,230000,1 Story,1955,3419,Lake,25,60026,981,7,1,0,No,3,0,Attached,1,,,
10751227,CLSD,8/6/2020,230000,1 Story,1948,206,Harlem,25,60025,1000,4,1,1,No,2,0,Attached,1,,,Ranch
10680922,CLSD,7/29/2020,234000,1 Story,1959,3109,Greenbriar,25,60025,1287,6,1,1,No,3,0,Detached,1,,,
10878629,CLSD,12/21/2020,235000,1 Story,1958,3310,Thornberry,25,60025,1210,7,1,1,No,4,0,Attached,1,,,Ranch
10595823,CLSD,1/31/2020,240000,Split Level,1958,34,Ardmore,25,60025,1463,6,2,0,No,3,0,Detached,2.1,,,
10315693,CLSD,9/4/2019,240000,1 Story,1956,4631,Lilac,25,60025,1206,5,2,0,,3,0,Attached,1,2,,
10627879,CLSD,4/10/2020,240250,Split Level,1967,3040,Harrison,25,60025,1027,8,2,0,,3,0,Attached,1,,,
10294884,CLSD,5/3/2019,242900,1 Story,1958,435,Hazelwood,25,60025,1210,6,1,1,No,4,0,Attached,1,,,
10911896,CLSD,1/8/2021,245000,1 Story,1956,1424,Magnolia,25,60025,1206,6,2,0,,3,0,Attached,1,,,
10669909,CLSD,5/14/2020,249000,1 Story,1956,4725,Lilac,25,60025,1506,7,2,0,No,3,0,Detached,3,,,Ranch
10541553,CLSD,10/30/2019,250000,2 Stories,1956,911,Echo,25,60025,1177,7,2,0,No,3,0,Attached,1,,,
10615567,CLSD,2/28/2020,250000,1 Story,1962,3405,Ashley,25,60025,1175,6,2,0,No,3,0,Attached,1.5,2,,Ranch
10654258,CLSD,7/7/2020,250000,1 Story,1958,609,Greenwood,25,60025,957,6,2,0,Yes,2,2,Attached,1,,900,Ranch
10453871,CLSD,10/3/2019,250000,1 Story,1956,4732,Lilac,25,60025,1206,8,2,0,No,3,0,,,2,,
10508650,CLSD,11/8/2019,250000,1 Story,1952,220,Elm,25,60025,0,4,1,0,No,2,0,,,,,
10346612,CLSD,7/31/2019,250000,1 Story,1946,812,Greenwood,25,60025,1498,7,1,0,No,3,0,Detached,2.5,2,0,Ranch
10395486,CLSD,1/24/2020,250000,3 Stories,1961,1,Stacy,25,60025,1092,7,2,0,Yes,3,0,Detached,2,,,Tri-Level
09981814,CLSD,3/21/2019,250000,1 Story,1948,2720,Park,25,60025,2028,7,2,0,No,3,0,,,3,,Ranch
10625219,CLSD,3/9/2020,252000,2 Stories,1943,1901,Henley,25,60025,0,5,2,0,No,3,0,Attached,2,,,Cape Cod
09991979,CLSD,8/23/2019,252000,2 Stories,1956,4626,Lilac,25,60025,2420,9,3,0,No,4,0,Attached,1,2,,Colonial
10677006,CLSD,6/12/2020,254900,2 Stories,1960,3323,Thornberry,25,60025,1887,8,2,0,No,4,0,Detached,2.5,,,
10509113,CLSD,11/21/2019,255000,1 Story,1958,336,Greenwood,25,60025,1600,6,1,1,No,3,0,Attached,2.5,,,Ranch
10482875,CLSD,12/6/2019,257000,1 Story,1960,3413,Greenbriar,25,60025,1662,8,2,0,No,3,0,Detached,2,,,Ranch
10410957,CLSD,9/5/2019,258000,1 Story,1946,745,Indian,25,60025,1578,6,1,1,No,2,0,Attached,1,,,Ranch
10894974,CLSD,10/30/2020,258500,1 Story,1961,438,Cherry,25,60025,1073,6,2,0,,3,0,Detached,1.5,,,Ranch
10691864,CLSD,7/10/2020,259000,2 Stories,1951,239,Nora,25,60025,1526,8,2,0,No,4,0,,,,,Cape Cod
10809460,CLSD,9/22/2020,260000,1 Story,1958,426,Hazelwood,25,60025,1156,6,1,1,No,3,0,Attached,2.5,,,Ranch
10878587,CLSD,12/1/2020,260000,1.5 Story,1960,237,Michael Manor,25,60025,1263,5,1,1,No,3,0,Detached,2,,,
09931627,CLSD,4/22/2019,260000,1.5 Story,1959,3103,greenbriar,25,60025,1344,8,2,0,Yes,3,0,Attached,2,,,Bi-Level
10311242,CLSD,9/16/2019,260500,Split Level,1958,2528,Bel Air,25,60025,1319,7,2,0,Yes,3,0,Detached,2,2,,Tri-Level
10718955,CLSD,6/30/2020,261000,Split Level,1967,3122,Harrison,25,60025,1430,8,2,0,Yes,3,0,Detached,2,,,
10776169,CLSD,10/22/2020,261500,1 Story,1957,241,Harlem,25,60025,1254,7,2,0,Yes,3,0,Detached,2,,,Ranch
10125201,CLSD,3/29/2019,262000,1 Story,1958,135,Flora,25,60025,1242,7,2,1,No,3,0,,,2,,Ranch
10761533,CLSD,6/22/2020,265000,Split Level w/ Sub,1955,25,Stacy,25,60025,1888,10,1,1,No,3,0,Detached,2,,,Tri-Level
10859156,CLSD,9/29/2020,265000,1 Story,1959,535,Short,25,60025,1300,6,1,1,No,3,0,Attached,1,,,Ranch
10300033,CLSD,3/28/2019,265000,1.5 Story,1953,237,Montgomery,25,60025,1278,6,1,0,,3,0,Detached,2.5,,,Cape Cod
10619416,CLSD,2/18/2020,265000,2 Stories,1943,3603,Linneman,25,60025,1813,6,2,0,No,3,0,Detached,2,,,
10279756,CLSD,4/12/2019,265000,1 Story,1953,123,Lincoln,25,60025,0,4,1,0,Yes,2,0,Detached,1,,,
10765669,CLSD,9/24/2020,265000,1 Story,1959,3435,Greenbriar,25,60025,1060,6,2,0,No,3,0,Attached,1,,,
10481692,CLSD,10/24/2019,265000,1.5 Story,1953,3403,Linneman,25,60025,1122,9,2,0,No,3,0,Detached,1,6,,Cape Cod
10472767,CLSD,12/30/2019,265000,Split Level,1960,4721,Lake,25,60025,1250,7,1,1,No,3,0,Detached,2,,,Tri-Level
10440613,CLSD,12/23/2019,265000,1 Story,1958,1112,LONGMEADOW,25,60025,1424,6,1,0,No,3,0,,,2,,
10662432,CLSD,7/31/2020,265000,2 Stories,1955,323,Neva,25,60025,1310,7,2,0,No,3,0,Detached,1,,,Cape Cod
10306103,CLSD,5/30/2019,265000,1 Story,1962,430,Elder,25,60025,1600,7,2,0,,3,0,Attached,1,,,
10257070,CLSD,4/8/2019,266500,1 Story,1958,341,Hazelwood,25,60025,1350,7,1,1,No,3,0,Attached,1,4,0,
10300605,CLSD,4/5/2019,269000,1 Story,1955,651,Shermer,25,60025,1190,6,1,1,Yes,2,0,Attached,2,,,Ranch
10768805,CLSD,8/31/2020,269900,1 Story,1948,1751,LINNEMAN,25,60025,750,5,1,0,No,2,0,Detached,1,,650,Ranch
10904620,CLSD,11/23/2020,270000,1 Story,1960,321,Cherry,25,60025,0,6,2,0,No,3,0,Attached,1,,,Ranch
10905024,CLSD,12/7/2020,270000,1 Story,1953,624,Shermer,25,60025,1134,6,1,0,No,3,0,Detached,1,,1200,Ranch
10541333,CLSD,12/3/2019,270000,Split Level,1960,231,Michael Manor,25,60025,1263,7,2,0,Yes,3,0,Detached,2,,,Bi-Level
10480496,CLSD,6/26/2020,270000,Split Level,1960,23,Michael Manor,25,60025,1248,7,2,0,,3,0,Attached,3,,,
09815634,CLSD,3/4/2019,270000,1 Story,1956,3405,Highland,25,60025,0,7,2,0,No,3,0,Attached,1,,,Ranch
10262041,CLSD,4/5/2019,273500,1 Story,1958,229,Flora,25,60025,1200,6,1,1,No,3,0,Attached,1,,,
10561092,CLSD,7/16/2020,274000,1 Story,1959,3107,Central,25,60025,0,6,2,0,No,3,0,Attached,1.5,,,
10090079,CLSD,4/5/2019,275000,Split Level,1961,2646,Pauline,25,60025,1259,7,1,1,Yes,3,0,Detached,2,,,Tri-Level
10534663,CLSD,10/30/2019,275000,1 Story,1959,1900,PALMGREN,25,60025,1302,6,1,1,Yes,2,0,Attached,2,4,,Ranch
10595767,CLSD,3/20/2020,275000,1 Story,1955,1521,Maple,25,60025,1446,6,1,0,,3,0,Detached,2.5,,,Ranch
10818822,CLSD,10/20/2020,275013,1 Story,1957,1719,Harrison,25,60025,1281,5,2,0,Yes,2,0,Attached,1.5,,,Ranch
10637446,CLSD,6/24/2020,275412,2 Stories,1956,2412,Covert,25,60025,1436,9,1,1,No,3,0,Attached,1,,,Colonial
10143786,CLSD,5/31/2019,278000,2 Stories,1943,203,Washington,25,60025,1813,7,2,0,No,4,0,Detached,2,,,
10759846,CLSD,11/11/2020,278500,Split Level,1958,504,MICHAEL MANOR,25,60025,0,7,2,1,Yes,3,0,Attached,1,,,
10395018,CLSD,7/1/2019,280000,1 Story,1954,320,Nordica,25,60025,1040,5,1,0,No,3,0,Detached,2,,,
10172861,CLSD,5/16/2019,280000,2 Stories,1953,326,Elm,25,60025,1200,8,2,0,No,4,0,Detached,2,,0,Cape Cod
10688305,CLSD,7/28/2020,280000,1 Story,1953,2110,CENTRAL,25,60025,886,5,2,0,Yes,2,0,Attached,1,,,
10385210,CLSD,12/5/2019,280000,2 Stories,1950,2235,Grandview,25,60025,1800,7,2,0,No,3,0,Detached,2,3,,
10398511,CLSD,9/27/2019,284000,1 Story,1953,710,Shermer,25,60025,1134,6,1,0,No,3,0,Detached,2,,,Ranch
10256106,CLSD,3/15/2019,285000,1 Story,1959,535,Hazelwood,25,60025,1658,8,2,0,No,3,0,Attached,1,,0,Ranch
10722022,CLSD,7/17/2020,286000,1 Story,1960,331,Cherry,25,60025,1200,6,2,0,No,3,0,Attached,1,,,Ranch
10589575,CLSD,2/21/2020,286176,1 Story,1961,613,Rosedale,25,60025,1400,6,1,1,No,2,0,Detached,1,,,Ranch
10523048,CLSD,12/6/2019,287000,1 Story,1960,2535,Linda,25,60025,1450,9,2,0,No,3,0,Detached,2,,1100,Ranch
10345205,CLSD,10/15/2019,289000,1 Story,1956,306,Harlem,25,60025,1110,8,1,1,Yes,3,1,,,2,,Ranch
10855063,CLSD,11/6/2020,290000,1 Story,1957,619,PFINGSTEN,25,60025,1388,6,1,0,No,3,0,Attached,1,,,Ranch
10556920,CLSD,1/24/2020,290000,Split Level,1958,210,Greenfield,25,60025,1225,7,2,0,No,3,0,Attached,2,,,
10338946,CLSD,6/28/2019,290000,2 Stories,1960,105,Fernwood,25,60025,1344,6,2,0,Yes,3,0,Attached,1.5,,0,
10550130,CLSD,7/2/2020,290000,2 Stories,UNK,3115,Lindenwood,25,60025,1400,6,2,0,No,3,0,Detached,1,,,Cape Cod
10894402,CLSD,12/9/2020,291000,1 Story,1962,342,Cherry,25,60025,1675,9,3,0,No,4,0,Detached,2,,,
10751329,CLSD,12/8/2020,292000,"1 Story, Tear Down",1942,614,MEADOW,25,60025,0,6,1,1,No,2,0,Attached,1,,,Ranch
10290670,CLSD,4/12/2019,295000,Split Level,1964,401,Elm,25,60025,1380,7,2,0,No,3,0,Attached,2,,,
10161300,CLSD,3/15/2019,295000,1 Story,1952,1826,HARRISON,25,60025,0,7,2,0,No,3,0,Attached,1,,,Ranch
10447428,CLSD,7/24/2019,295000,1 Story,1958,1213,Longmeadow,25,60025,0,7,1,0,No,3,0,Attached,2,,,Ranch
10741584,CLSD,7/21/2020,295000,1 Story,1951,235,Washington,25,60025,1200,5,1,0,No,2,0,Detached,1,,,
10512132,CLSD,4/14/2020,295000,Split Level,1957,337,Lake,25,60025,1395,7,2,1,Yes,3,0,Detached,2.5,4,,Tri-Level
10560116,CLSD,1/31/2020,296000,Split Level,1958,3231,Greenbriar,25,60025,1430,7,2,0,No,3,0,Attached,2.5,,,Bi-Level
10776173,CLSD,9/9/2020,299000,1.5 Story,1959,27,James,25,60025,1170,7,1,1,No,3,0,Detached,2.5,,,Bi-Level
10686820,CLSD,7/31/2020,299900,2 Stories,1948,301,Nora,25,60025,0,8,2,0,No,4,0,Detached,2,,,
10673260,CLSD,8/6/2020,300000,Split Level w/ Sub,1958,221,Valerie,25,60025,0,7,2,0,Yes,3,0,Attached,1,,,
10935934,CLSD,12/17/2020,300000,Split Level,1959,2915,Linneman,25,60025,1432,8,1,1,No,3,0,Attached,1,3,,
10910056,CLSD,12/30/2020,300000,1 Story,1958,3401,Greenbriar,25,60025,2000,8,2,0,No,4,0,Attached,1,4,,Ranch
10259349,CLSD,6/7/2019,300000,1 Story,1960,1541,Huntington,25,60025,1424,8,2,1,Yes,3,1,Attached,1,,,Ranch
10294072,CLSD,5/6/2019,300000,1.5 Story,1956,2414,Fontana,25,60025,1358,7,2,0,Yes,3,0,,,2,,Bi-Level
10731756,CLSD,7/20/2020,300200,1 Story,1960,3102,Greenbriar,25,60025,1585,7,1,1,No,3,0,Attached,2,,,Ranch
10415186,CLSD,9/13/2019,303000,1.5 Story,1943,609,Elmdale,25,60025,1655,7,1,1,No,3,0,Detached,1,3,,Cape Cod
10806607,CLSD,8/27/2020,305000,2 Stories,UNK,909,Glendale,25,60025,2332,10,2,1,No,5,0,Detached,1,,,
10427802,CLSD,7/31/2019,305000,1 Story,1953,649,Elmgate,25,60025,1161,7,2,0,Yes,4,0,Detached,2,,,
10669337,CLSD,8/11/2020,307000,1 Story,1955,4642,Linden,25,60025,1892,8,2,0,No,4,0,Attached,1,,,Ranch
10094827,CLSD,1/11/2019,309000,Split Level,1959,422,Warren,25,60025,1577,7,2,0,No,3,0,Attached,2,,,
10322654,CLSD,5/31/2019,309000,1 Story,1949,100,Montgomery,25,60025,1400,7,1,1,No,3,0,Attached,1,,,Ranch
10429686,CLSD,11/25/2019,310000,1 Story,1953,8,Washington,25,60025,1207,7,2,0,Yes,3,0,Detached,2,,,Ranch
10547974,CLSD,3/18/2020,310000,2 Stories,1943,3504,Meadow,25,60025,0,8,2,0,No,3,0,Detached,1,1,,Cape Cod
10351473,CLSD,7/10/2019,310250,Split Level,1956,411,Lake,25,60025,0,8,1,1,No,3,0,,,4,,Bi-Level
10444687,CLSD,11/19/2019,311000,1 Story,1972,1431,Estate,25,60025,1408,9,2,0,No,2,1,Attached,2,,,Ranch
10162829,CLSD,4/12/2019,314000,1.5 Story,1958,35,Julie,25,60025,1291,8,1,1,Yes,3,0,Attached,2.5,,,Bi-Level
10123309,CLSD,3/27/2019,314000,Split Level,1961,33,Beverly,25,60025,1294,8,2,0,Yes,3,0,,,2,,
10840470,CLSD,10/19/2020,315000,2 Stories,1950,2515,Glenview,25,60025,1580,7,1,1,No,3,0,Attached,1,,,
10745324,CLSD,8/28/2020,315000,2 Stories,1943,3503,Meadow,25,60025,1634,9,1,1,,3,0,Attached,2,,,Cape Cod
10906641,CLSD,12/29/2020,315000,1 Story,1953,628,Beaver,25,60025,1053,6,1,0,No,3,0,Detached,2,,,
10449061,CLSD,10/29/2019,315000,Split Level,1952,307,Harlem,25,60025,0,7,2,0,Yes,3,0,Detached,1,,,
10277171,CLSD,6/7/2019,315000,1.5 Story,1937,1769,Rogers,25,60025,1840,9,2,0,No,4,0,Detached,2,,,
10501718,CLSD,11/15/2019,315000,1.5 Story,1958,3850,Glenview,25,60025,1500,8,2,0,Yes,4,0,Detached,2,,,
10470064,CLSD,9/26/2019,315000,Split Level,1959,9,Michael Manor,25,60025,1581,8,2,0,Yes,4,0,Detached,2,,,Bi-Level
10138785,CLSD,3/7/2019,315000,1.5 Story,1959,241,Glendale,25,60025,1363,7,2,0,Yes,3,0,Detached,2,,,Bi-Level
10541946,CLSD,1/14/2020,315000,Split Level,1958,225,Valerie,25,60025,1250,7,2,0,No,3,0,Detached,2,,,Bi-Level
10507680,CLSD,3/6/2020,315000,2 Stories,1959,518,Lotus,25,60025,1363,6,2,0,Yes,3,0,Detached,2,,,Bi-Level
10065095,CLSD,8/9/2019,315000,2 Stories,1941,608,Glenshire,25,60025,1600,6,2,0,No,3,0,Detached,2,,,Cape Cod
10097662,CLSD,4/23/2019,318000,1 Story,1959,315,Cherry,25,60025,2078,8,2,0,No,4,0,,,4,,Ranch
10259261,CLSD,4/3/2019,319900,1 Story,1954,2149,Colfax,25,60025,1600,8,2,0,Yes,3,0,Detached,1,,,
10598123,CLSD,3/30/2020,319999,1 Story,1973,1449,Estate,25,60025,1400,6,2,0,No,2,0,Attached,2,,,
10413929,CLSD,8/23/2019,320000,Split Level,1962,929,Long,25,60025,1760,8,3,0,Yes,4,0,Detached,2,,,
10836890,CLSD,12/22/2020,320000,1.5 Story,1958,220,fernwood,25,60025,0,8,2,0,Yes,3,0,Detached,1.5,,,
10259962,CLSD,5/2/2019,320000,Split Level w/ Sub,1958,1019,Castle,25,60025,1560,8,2,0,Yes,3,0,Attached,1,,,Tri-Level
10575522,CLSD,3/16/2020,320000,1.5 Story,1958,1324,Pfingsten,25,60025,1560,7,2,0,No,3,0,Attached,2,,,Bi-Level
10650742,CLSD,5/27/2020,320000,2 Stories,1949,6,ELM,25,60025,0,9,2,0,No,4,0,Detached,1,,,Cape Cod
10662126,CLSD,4/28/2020,322500,1 Story,1955,808,Wedel,25,60025,1376,7,1,0,No,3,0,Attached,1.5,,,Ranch
10159485,CLSD,5/9/2019,322500,1.5 Story,1959,3847,RUGEN,25,60025,1537,8,2,0,Yes,3,0,Attached,1,,,
10109465,CLSD,5/24/2019,324000,1 Story,1957,2437,Fontana,25,60025,1202,7,1,1,No,3,0,Detached,2,,,Ranch
10929166,CLSD,11/30/2020,325000,1 Story,1957,1416,Sunset Ridge,25,60025,0,7,1,0,No,3,0,Attached,1,,,Ranch
10263641,CLSD,5/13/2019,325000,1 Story,1953,1800,George,25,60025,1500,6,2,0,No,3,0,Attached,2,,,
10755685,CLSD,7/30/2020,325000,1.5 Story,1951,132,Harlem,25,60025,0,9,1,0,No,4,0,Detached,1.5,,,Cape Cod
10742446,CLSD,10/2/2020,325000,1 Story,UNK,1415,Estate,25,60025,0,7,2,0,No,2,0,Attached,2,,,
10172250,CLSD,4/18/2019,325000,1.5 Story,1959,3105,Harrison,25,60025,0,7,2,0,Yes,3,0,Detached,2,,0,Tri-Level
10370710,CLSD,8/30/2019,325000,1.5 Story,1942,810,Glenwood,25,60025,0,6,1,1,No,3,0,Detached,3,,,Cape Cod
10075266,CLSD,5/17/2019,325000,1 Story,1958,2542,William,25,60025,1100,8,2,0,Yes,3,1,Detached,2,,,Ranch
10647736,CLSD,5/12/2020,325000,2 Stories,1946,7,Elm,25,60025,1366,8,1,1,No,3,0,Attached,1,,700,Georgian
10526448,CLSD,4/9/2020,325000,Split Level,1958,3005,Knollwood,25,60025,0,8,2,0,Yes,4,0,Attached,1.5,,,Tri-Level
10634669,CLSD,5/13/2020,326000,Split Level,1959,304,Michael Manor,25,60025,1458,8,2,0,Yes,3,0,Detached,2,,,Tri-Level
10568280,CLSD,12/27/2019,327800,Split Level w/ Sub,1963,2528,Harrison,25,60025,1482,10,2,0,No,4,0,Attached,2,,527,
10403607,CLSD,10/15/2019,328000,Split Level,1958,2616,Fontana,25,60025,1425,7,2,0,No,3,0,Detached,2,,,
10474414,CLSD,10/18/2019,329000,Split Level,1960,1145,HARMS,25,60025,0,7,1,1,No,3,0,Attached,2,,,Bi-Level
10466071,CLSD,10/18/2019,329500,Split Level,1960,117,FERNWOOD,25,60025,1400,7,2,0,No,3,0,Attached,2,,,Bi-Level
10445031,CLSD,8/19/2019,330000,1 Story,1957,1131,Huber,25,60025,1320,7,1,1,No,3,0,Attached,2,,,Ranch
10925374,CLSD,12/15/2020,330000,2 Stories,1959,124,Lincoln,25,60025,2009,9,2,0,No,3,0,Detached,2,,,
10172307,CLSD,5/3/2019,331000,1.5 Story,1962,2741,Norma,25,60025,1558,8,2,0,No,4,0,Detached,2,,,Bi-Level
10076233,CLSD,4/23/2019,331000,2 Stories,1925,2635,Park,25,60025,1617,8,2,0,Yes,3,1,Detached,2,,,Bungalow
10414194,CLSD,7/23/2019,332500,1 Story,1953,1800,Robincrest,25,60025,1455,7,2,0,No,3,0,Attached,1,,,Ranch
10860062,CLSD,10/30/2020,334000,1.5 Story,1935,2100,Grove,25,60025,2099,8,2,0,No,3,0,Attached,1,,,"Bungalow, English"
10359461,CLSD,6/14/2019,334900,2 Stories,1958,124,Flora,25,60025,2400,10,3,0,Yes,5,0,Detached,2,,,
10293827,CLSD,4/12/2019,335000,1 Story,1957,1400,HUNTINGTON,25,60025,0,10,1,1,No,3,0,Attached,1,,,Ranch
10655681,CLSD,9/30/2020,335000,2 Stories,1957,2505,Victor,25,60025,1555,7,1,1,No,3,0,Attached,2,,,
10674061,CLSD,9/11/2020,335000,1.5 Story,1958,218,Donald,25,60025,0,7,1,1,Yes,3,0,Attached,1,,,Bi-Level
10632925,CLSD,4/29/2020,336000,Split Level,1964,306,Alexis,25,60025,1222,7,2,0,No,3,0,Detached,2,,,
10250574,CLSD,6/28/2019,337500,1 Story,1943,612,Hillside,25,60025,868,6,3,1,No,3,0,Detached,2,,0,Ranch
10801933,CLSD,8/25/2020,339000,1 Story,1953,101,Montgomery,25,60025,1173,6,1,0,No,2,0,Attached,2,,,Ranch
10564103,CLSD,2/7/2020,339000,Split Level,1960,205,Donald,25,60025,2025,7,2,0,Yes,3,0,Detached,2.5,2,,Tri-Level
10770566,CLSD,8/25/2020,340000,Raised Ranch,1962,316,Nellie,25,60025,1600,9,2,1,Yes,3,0,Detached,2.5,,,
10353058,CLSD,6/18/2019,340000,Split Level,1962,2729,Norma,25,60025,1749,8,2,1,Yes,4,0,Detached,2,,,
10371678,CLSD,7/18/2019,340000,Split Level,1960,3131,Bellwood,25,60026,1394,7,2,0,Yes,3,0,Attached,1.5,,,
10848589,CLSD,12/8/2020,340000,1 Story,1954,3210,Thornberry,25,60025,0,7,2,0,No,4,0,Detached,3,,,Ranch
10170171,CLSD,3/29/2019,340000,1 Story,1953,2141,Robincrest,25,60025,1202,8,1,1,Yes,3,0,,,1,,Ranch
10549937,CLSD,1/17/2020,340000,1 Story,1952,2148,Golf,25,60025,0,7,2,0,No,3,0,Detached,2,,,
10464746,CLSD,9/6/2019,342523,1 Story,1959,415,Lotus,25,60025,1900,9,3,0,Yes,3,1,Attached,2,,,
10706715,CLSD,6/29/2020,344000,Split Level,1959,142,Fernwood,25,60025,2000,7,2,0,Yes,3,0,Detached,2,,,Bi-Level
10628763,CLSD,3/16/2020,345000,1 Story,1955,811,Wedel,25,60025,1598,7,2,0,No,3,0,Attached,1,,,
10531765,CLSD,12/3/2019,345000,Split Level,1963,3231,Ronald,25,60025,1293,7,2,0,Yes,4,0,Detached,2,,,
10912579,CLSD,12/23/2020,345000,Split Level,1961,324,Flora,25,60025,2163,7,2,0,Yes,3,0,Detached,2,,,Other
10491568,CLSD,1/15/2020,345000,1 Story,1953,22,Washington,25,60025,0,8,2,0,Yes,3,0,Detached,2,,,Ranch
10033291,CLSD,4/18/2019,347500,Split Level,1965,2427,Fernwood,25,60025,1470,8,2,1,No,3,0,Attached,1,,,Tri-Level
10734497,CLSD,8/20/2020,350000,Split Level,1959,319,Crescent,25,60025,1560,8,2,0,No,4,0,Detached,2,,,"Bi-Level, Tri-Level"
10331288,CLSD,6/28/2019,350000,Split Level,1962,916,Long,25,60025,1806,10,2,0,Yes,3,0,,,2,,Bi-Level
10395683,CLSD,7/19/2019,350000,1.5 Story,1957,2501,HARRISON,25,60025,0,7,2,0,No,3,0,Attached,2,,,Bi-Level
10353107,CLSD,5/31/2019,350000,1 Story,1959,242,Glendale,25,60025,1342,6,1,1,No,3,0,Detached,2,,,Ranch
10355996,CLSD,9/13/2019,350000,2 Stories,1961,1234,Castle,25,60025,0,9,2,1,No,4,0,Attached,2,,,Colonial
10559403,CLSD,12/4/2019,350000,2 Stories,1955,2433,Covert,25,60025,1419,9,2,1,Yes,3,0,Attached,1,,,
10577876,CLSD,3/20/2020,350000,1 Story,1955,637,Beaver,25,60025,1622,8,2,0,No,3,0,Attached,1.5,3,,Ranch
10446336,CLSD,10/16/2019,350000,Split Level,1962,901,Long,25,60025,0,7,2,0,No,3,0,Detached,2,,,Bi-Level
10104379,CLSD,4/19/2019,350000,2 Stories,1970,314,Montgomery,25,60025,2400,10,2,0,No,5,0,Attached,1,,,Bi-Level
10368864,CLSD,7/15/2019,350000,1 Story,1960,2632,William,25,60025,1600,7,2,0,Yes,3,0,Detached,2,,,Ranch
10124919,CLSD,10/10/2019,350000,2 Stories,1963,21,Park,25,60029,2720,10,2,1,No,4,0,Attached,2,,,Colonial
10291283,CLSD,10/7/2019,350000,1 Story,1954,747,Windsor,25,60025,0,7,1,1,No,3,0,Attached,2,,,Ranch
10792563,CLSD,11/5/2020,350500,Split Level,1962,3236,Ronald,25,60025,1220,7,2,0,Yes,3,0,Detached,2,,,
