MLS #,YearClosed,SoldPr,SFH,Condo,Duplex,Townhouse,YearBuilt,New,Recent,20A,19A,19B,19C,19D,Pre1900,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,AttachedGarage,GarageSpaces,ParkingSpaces,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Stat,recent,new
10773766,2020,912249.9999999999,1,0,0,0,1955,0,,0,0,1,0,0,0,2016,4,2,1,1,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10772497,2020,912249.9999999999,1,0,0,0,1987,0,,0,1,0,0,0,0,4474,13,5,1,1,5,0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10640800,2020,917374.9999999999,1,0,0,0,1958,0,,0,0,1,0,0,0,3800,11,4,1,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10500494,2020,917374.9999999999,1,0,0,0,1954,0,,0,0,1,0,0,0,3913,10,4,1,1,4,1,0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10809981,2020,917374.9999999999,1,0,0,0,2010,0,,1,0,0,0,0,0,3652,11,4,1,1,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10790571,2020,921474.9999999999,1,0,0,0,1996,0,,0,1,0,0,0,0,6000,15,3,2,1,5,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10878295,2020,922499.9999999999,1,0,0,0,1999,0,,0,1,0,0,0,0,4232,11,3,1,1,4,1,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10415243,2019,945562.4999999999,1,0,0,0,2001,0,,1,0,0,0,0,0,3000,13,3,1,1,5,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10910825,2020,922499.9999999999,1,0,0,0,2004,0,,1,0,0,0,0,0,3259,12,4,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10590186,2020,924549.9999999999,1,0,0,0,1929,0,,0,0,0,1,0,0,3600,11,3,2,1,4,0,0,2.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10679744,2020,925062.4999999999,1,0,0,0,1958,0,,0,0,1,0,0,0,2603,8,3,0,0,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10708654,2020,926087.4999999999,1,0,0,0,2000,0,,1,0,0,0,0,0,5332,14,5,1,1,6,0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10767340,2020,926804.9999999999,1,0,0,0,1984,0,,0,1,0,0,0,0,3828,13,4,1,1,4,0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10712665,2020,927624.9999999999,1,0,0,0,1968,0,,0,0,1,0,0,0,3336,10,4,0,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10707223,2020,927624.9999999999,1,0,0,0,1915,0,,0,0,0,0,1,0,3000,11,3,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10638052,2020,929162.4999999999,1,0,0,0,2015,0,,0,0,0,0,0,0,2709,8,2,1,0,3,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10168186,2019,956068.7499999999,1,0,0,0,2016,0,,0,0,0,0,0,0,2709,4,2,1,0,3,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10595723,2020,942999.9999999999,1,0,0,0,1966,0,,0,0,1,0,0,0,3931,11,3,1,0,4,0,0,2.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10729474,2020,942999.9999999999,1,0,0,0,2008,0,,1,0,0,0,0,0,3500,11,4,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10335647,2019,966574.9999999999,1,0,0,0,1929,0,,0,0,0,1,0,0,4331,11,3,2,1,4,0,0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10269653,2019,966574.9999999999,1,0,0,0,1949,0,,0,0,0,1,0,0,4020,13,5,1,1,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10258879,2019,971828.1249999999,1,0,0,0,2001,0,,1,0,0,0,0,0,2700,12,3,1,1,4,1,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10099038,2019,971828.1249999999,1,0,0,0,2001,0,,1,0,0,0,0,0,4681,10,5,1,0,4,0,0,3.1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10731895,2020,949149.9999999999,1,0,0,0,1945,0,,0,0,0,1,0,0,4459,13,3,1,0,4,0,0,2.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10759202,2020,953249.9999999999,1,0,0,0,1965,0,,0,0,1,0,0,0,4200,10,4,1,0,6,0,0,4.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10752156,2020,953249.9999999999,1,0,0,0,1936,0,,0,0,0,1,0,0,3400,11,3,1,0,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
9994638,2019,977081.2499999999,1,0,0,0,2017,0,,0,0,0,0,0,0,3763,11,4,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10336488,2020,953249.9999999999,1,0,0,0,1949,0,,0,0,0,1,0,0,3044,12,3,2,1,5,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10167132,2019,977081.2499999999,1,0,0,0,1978,0,,0,1,0,0,0,0,3874,12,4,1,1,4,1,0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10805594,2020,955812.4999999999,1,0,0,0,1956,0,,0,0,1,0,0,0,3000,12,4,0,1,6,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10642956,2020,958374.9999999999,1,0,0,0,1957,0,,0,0,1,0,0,0,3450,10,3,1,1,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10471445,2020,958374.9999999999,1,0,0,0,2007,0,,1,0,0,0,0,0,4408,13,4,1,0,4,0,0,3.5,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10356125,2019,986536.8749999999,1,0,0,0,2001,0,,1,0,0,0,0,0,4412,12,5,1,0,6,0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10273493,2019,987587.4999999999,1,0,0,0,2002,0,,1,0,0,0,0,0,4107,10,4,1,1,4,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10172882,2019,987587.4999999999,1,0,0,0,2001,0,,1,0,0,0,0,0,3019,11,4,0,1,4,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10757200,2020,963499.9999999999,1,0,0,0,1956,0,,0,0,1,0,0,0,3200,12,4,0,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10056956,2019,991789.9999999999,1,0,0,0,2003,0,,1,0,0,0,0,0,3342,14,4,0,1,5,1,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10470541,2019,992840.6249999999,1,0,0,0,2007,0,,1,0,0,0,0,0,3981,12,5,0,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10559014,2020,969649.9999999999,1,0,0,0,1957,0,,0,0,1,0,0,0,4344,13,4,2,1,4,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10615857,2020,973749.9999999999,1,0,0,0,1960,0,,0,0,1,0,0,0,2454,8,3,2,1,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10754539,2020,976312.4999999999,1,0,0,0,2011,0,,1,0,0,0,0,0,4881,12,5,1,1,4,2,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10376134,2019,1008599.9999999999,1,0,0,0,2001,0,,1,0,0,0,0,0,3243,10,3,1,1,5,1,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10685787,2020,983999.9999999999,1,0,0,0,2013,0,,1,0,0,0,0,0,4850,14,4,1,1,4,1,0,2.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10128629,2019,1008599.9999999999,1,0,0,0,2019,0,,0,0,0,0,0,0,4035,12,5,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10409382,2019,1011226.5624999999,1,0,0,0,2001,0,,1,0,0,0,0,0,3963,12,4,1,1,4,1,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10446995,2019,1013853.1249999999,1,0,0,0,2013,0,,1,0,0,0,0,0,5002,14,4,1,1,4,1,0,2.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10126747,2019,1013853.1249999999,1,0,0,0,2007,0,,1,0,0,0,0,0,4038,13,5,0,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10736021,2020,994249.9999999999,1,0,0,0,1947,0,,0,0,0,1,0,0,3300,11,4,1,1,5,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10719785,2020,994249.9999999999,1,0,0,0,2001,0,,1,0,0,0,0,0,4632,14,3,1,1,4,1,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10436509,2020,994249.9999999999,1,0,0,0,1981,0,,0,1,0,0,0,0,6356,11,4,1,1,4,0,0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10631407,2020,998349.9999999999,1,0,0,0,2018,0,,0,0,0,0,0,0,4000,11,4,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10135913,2019,1024359.3749999999,1,0,0,0,2001,0,,1,0,0,0,0,0,4488,13,4,0,1,5,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10465030,2019,1024359.3749999999,1,0,0,0,1999,0,,0,1,0,0,0,0,3013,9,3,1,1,4,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10406308,2019,1024359.3749999999,1,0,0,0,2005,0,,1,0,0,0,0,0,6737,15,5,1,1,5,1,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10472036,2019,1024359.3749999999,1,0,0,0,1949,0,,0,0,0,1,0,0,2841,10,3,0,1,3,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10124221,2019,1029612.4999999999,1,0,0,0,1999,0,,0,1,0,0,0,0,4008,13,4,1,1,4,1,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10493262,2019,1034865.6249999999,1,0,0,0,2019,0,,0,0,0,0,0,0,2813,9,3,0,0,4,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10304546,2019,1050519.9375,1,0,0,0,2003,0,,1,0,0,0,0,0,3708,10,3,1,0,4,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10321096,2019,1050625.0,1,0,0,0,1952,0,,0,0,1,0,0,0,3100,8,3,1,1,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10659787,2020,1024999.9999999999,1,0,0,0,1960,0,,0,0,1,0,0,0,2399,10,3,1,0,5,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10337711,2019,1050625.0,1,0,0,0,2001,0,,1,0,0,0,0,0,3701,12,4,1,1,4,1,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10300020,2019,1055878.125,1,0,0,0,2008,0,,1,0,0,0,0,0,3950,13,4,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10270683,2019,1055878.125,1,0,0,0,1955,0,,0,0,1,0,0,0,4953,11,4,1,1,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10407609,2019,1061131.25,1,0,0,0,2001,0,,1,0,0,0,0,0,4403,10,3,1,0,4,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10149510,2019,1071637.5,1,0,0,0,2004,0,,1,0,0,0,0,0,4744,13,5,1,0,5,0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10037997,2019,1073738.75,1,0,0,0,1960,0,,0,0,1,0,0,0,3500,11,4,0,0,5,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10303712,2019,1076890.625,1,0,0,0,2001,0,,1,0,0,0,0,0,3890,10,3,1,0,4,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10397794,2019,1092650.0,1,0,0,0,2003,0,,1,0,0,0,0,0,4042,14,4,1,1,4,1,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10789108,2020,1066000.0,1,0,0,0,2001,0,,1,0,0,0,0,0,4160,13,6,1,1,5,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10597563,2020,1071125.0,1,0,0,0,1999,0,,0,1,0,0,0,0,5592,11,4,1,0,5,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10124171,2019,1103156.25,1,0,0,0,2012,0,,1,0,0,0,0,0,3971,9,5,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10755015,2020,1076250.0,1,0,0,0,2001,0,,1,0,0,0,0,0,2610,9,3,0,1,3,0,0,2.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10512814,2020,1076250.0,1,0,0,0,2001,0,,1,0,0,0,0,0,4706,17,4,1,1,4,2,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10256678,2019,1103156.25,1,0,0,0,2001,0,,1,0,0,0,0,0,4315,14,5,1,1,5,1,0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10785731,2020,1076250.0,1,0,0,0,1960,0,,0,0,1,0,0,0,3811,12,3,3,1,4,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10265029,2019,1112611.875,1,0,0,0,2001,0,,1,0,0,0,0,0,4502,12,4,0,0,5,0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10627142,2020,1086500.0,1,0,0,0,1967,0,,0,0,1,0,0,0,3318,9,2,1,0,5,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10020899,2019,1116289.0625,1,0,0,0,1951,0,,0,0,1,0,0,0,3750,11,3,2,1,5,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10696241,2020,1091625.0,1,0,0,0,1942,0,,0,0,0,1,0,0,3074,9,2,1,0,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10682847,2020,1096750.0,1,0,0,0,2017,0,,0,0,0,0,0,0,3761,10,4,1,1,4,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10694948,2020,1101875.0,1,0,0,0,2019,0,,0,0,0,0,0,0,3800,11,6,0,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10615150,2020,1101875.0,1,0,0,0,2019,0,,0,0,0,0,0,0,6157,12,5,1,1,5,1,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10165110,2019,1137826.875,1,0,0,0,2001,0,,1,0,0,0,0,0,4253,13,4,1,1,4,1,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10405037,2019,1139928.125,1,0,0,0,2008,0,,1,0,0,0,0,0,6122,13,5,0,1,5,1,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10482080,2019,1145181.25,1,0,0,0,1955,0,,0,0,1,0,0,0,4953,11,4,1,1,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10761850,2020,1117250.0,1,0,0,0,2015,0,,0,0,0,0,0,0,4772,10,4,1,0,5,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10827856,2020,1122375.0,1,0,0,0,2006,0,,1,0,0,0,0,0,6000,13,5,1,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10362189,2019,1150434.375,1,0,0,0,2018,0,,0,0,0,0,0,0,3674,11,3,1,1,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10134336,2019,1155687.5,1,0,0,0,2001,0,,1,0,0,0,0,0,3520,11,4,0,1,5,0,0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10863254,2020,1127500.0,1,0,0,0,2001,0,,1,0,0,0,0,0,4036,13,4,1,1,5,1,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10730196,2020,1127500.0,1,0,0,0,1987,0,,0,1,0,0,0,0,4216,10,4,2,1,6,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10911033,2020,1127500.0,1,0,0,0,2020,0,,0,0,0,0,0,0,4500,11,4,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,1.0
10395856,2019,1155687.5,1,0,0,0,2019,0,,0,0,0,0,0,0,4763,11,5,0,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10446974,2019,1155687.5,1,0,0,0,2015,0,,0,0,0,0,0,0,3400,12,5,2,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10357662,2019,1155687.5,1,0,0,0,2002,0,,1,0,0,0,0,0,4140,15,6,1,1,5,1,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10580491,2020,1127500.0,1,0,0,0,2007,0,,1,0,0,0,0,0,8335,17,5,1,1,5,1,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10823718,2020,1127500.0,1,0,0,0,2004,0,,1,0,0,0,0,0,4357,14,4,1,1,4,1,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10779860,2020,1134675.0,1,0,0,0,2001,0,,1,0,0,0,0,0,4706,11,4,0,0,4,0,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10604003,2020,1137750.0,1,0,0,0,2007,0,,1,0,0,0,0,0,3657,11,4,2,1,5,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10318305,2019,1168295.0,1,0,0,0,1963,0,,0,0,1,0,0,0,3022,11,3,1,0,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10823751,2020,1151075.0,1,0,0,0,2020,0,,0,0,0,0,0,0,4100,13,6,0,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,1.0
10366185,2019,1180692.375,1,0,0,0,2008,0,,1,0,0,0,0,0,3278,11,4,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10698232,2020,1158250.0,1,0,0,0,2008,0,,1,0,0,0,0,0,3482,13,5,1,1,6,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10262843,2019,1200339.0625,1,0,0,0,2001,0,,1,0,0,0,0,0,4412,13,5,1,1,5,1,0,2.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10826886,2020,1178659.7999999998,1,0,0,0,2018,0,,0,0,0,0,0,0,5500,13,5,1,1,5,1,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10776079,2020,1178750.0,1,0,0,0,1942,0,,0,0,0,1,0,0,4248,12,3,2,1,4,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10842279,2020,1178750.0,1,0,0,0,2005,0,,1,0,0,0,0,0,4937,11,3,1,0,4,0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10790840,2020,1178750.0,1,0,0,0,2001,0,,1,0,0,0,0,0,5500,14,4,1,0,6,0,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10300777,2019,1208218.75,1,0,0,0,2018,0,,0,0,0,0,0,0,3271,13,4,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10157573,2019,1208218.75,1,0,0,0,2018,0,,0,0,0,0,0,0,7094,15,5,1,1,6,1,0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10648267,2020,1178750.0,1,0,0,0,2019,0,,0,0,0,0,0,0,4000,12,4,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10527537,2020,1183875.0,1,0,0,0,2019,0,,0,0,0,0,0,0,5248,13,4,1,1,4,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10375396,2019,1218725.0,1,0,0,0,2001,0,,1,0,0,0,0,0,4098,13,5,1,1,5,1,0,2.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10419109,2019,1218725.0,1,0,0,0,2016,0,,0,0,0,0,0,0,4000,12,5,0,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
10753150,2020,1204375.0,1,0,0,0,2020,0,,0,0,0,0,0,0,3300,11,4,1,1,4,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,1.0
10722333,2020,1204375.0,1,0,0,0,2001,0,,1,0,0,0,0,0,4424,17,5,0,1,5,1,0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10354485,2019,1234484.375,1,0,0,0,2006,0,,1,0,0,0,0,0,4700,10,4,1,1,5,0,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10601303,2020,1204375.0,1,0,0,0,2007,0,,1,0,0,0,0,0,4265,11,4,1,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,0.0,
10589174,2020,1204375.0,1,0,0,0,2019,0,,0,0,0,0,0,0,3500,13,5,0,1,5,1,0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLSD,1.0,
